"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C01-2022-0041368","Adams","Hartford",5,"01-10-03-401-068.000-005",520,66700,79800,50000,1.334,1.596,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041372","Adams","Wabash",19,"01-11-29-101-009.000-019",510,115100,122800,161700,0.711811997526283,0.759431045145331,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041380","Adams","Root",14,"01-02-34-105-022.000-014",510,88400,102100,175000,0.505142857142857,0.583428571428571,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041383","Adams","St. Marys",15,"01-06-19-100-014.000-015",511,85900,99900,139900,0.614010007147963,0.714081486776269,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041386","Adams","Wabash",18,"01-11-05-201-033.000-018",510,88700,97200,111000,0.799099099099099,0.875675675675676,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041403","Adams","Washington",22,"01-05-03-103-018.000-022",510,74100,89100,30000,2.47,2.97,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041410","Adams","Washington",22,"01-05-02-102-113.000-022",510,121500,144400,189900,0.639810426540284,0.760400210637177,"Auction","UNIQUE SALE",TRUE
"C01-2022-0041424","Adams","Wabash",19,"01-11-29-407-005.000-019",499,3400,3400,90000,0.0377777777777778,0.0377777777777778,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041426","Adams","Wabash",19,"01-11-29-301-022.000-019",510,86400,95300,45000,1.92,2.11777777777778,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041433","Adams","Wabash",18,"01-11-04-101-260.000-018",510,71000,82700,119600,0.593645484949833,0.691471571906355,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041434","Adams","Washington",22,"01-05-03-300-014.000-022",400,13500,83100,28500,0.473684210526316,2.91578947368421,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041455","Adams","Root",14,"01-02-35-300-041.000-014",400,1500,1500,30000,0.05,0.05,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041456","Adams","Preble",12,"01-01-12-300-012.000-012",511,412000,459400,640000,0.64375,0.7178125,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041457","Adams","Washington",22,"01-05-03-202-119.000-022",429,48500,50200,125000,0.388,0.4016,"Business Relationship","BUSINESS TRANSACTION",TRUE
"C01-2022-0041458","Adams","Washington",22,"01-05-03-202-020.000-022",510,140000,194200,550000,0.254545454545455,0.353090909090909,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041466","Adams","Monroe",10,"01-08-33-301-078.000-010",510,68500,22600,32500,2.10769230769231,0.695384615384615,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041469","Adams","Wabash",19,"01-11-29-203-018.000-019",510,191900,208900,290500,0.660585197934596,0.719104991394148,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041470","Adams","Washington",22,"01-05-01-102-014.095-022",510,225000,252900,350000,0.642857142857143,0.722571428571429,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041480","Adams","Washington",22,"01-05-04-301-082.000-022",510,128500,154600,164900,0.779260157671316,0.937537901758642,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041491","Adams","Washington",21,"01-05-04-300-002.000-021",400,12900,12900,6350000,0.00203149606299213,0.00203149606299213,"Mixed Use","RELATED ASSETS",TRUE
"C01-2022-0041495","Adams","Monroe",10,"01-08-33-301-131.000-010",510,89800,103100,60000,1.49666666666667,1.71833333333333,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041498","Adams","Washington",22,"01-05-03-206-019.000-022",510,137300,162200,350000,0.392285714285714,0.463428571428571,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041499","Adams","Root",14,"01-02-34-306-120.000-014",400,28000,28000,125000,0.224,0.224,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041501","Adams","Root",14,"01-02-28-402-001.312-014",510,21400,208400,22000,0.972727272727273,9.47272727272727,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041503","Adams","Root",14,"01-02-28-401-001.238-014",510,39600,195600,24000,1.65,8.15,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041504","Adams","Root",14,"01-02-34-304-067.000-014",510,81500,92900,124900,0.652522017614091,0.743795036028823,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041505","Adams","Root",14,"01-02-28-401-001.238-014",510,138900,195600,236997,0.586083368143901,0.825326902872188,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041507","Adams","Washington",22,"01-05-03-425-002.000-022",447,125400,127900,310000,0.404516129032258,0.41258064516129,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041511","Adams","Root",14,"01-02-33-201-065.000-014",510,231800,237100,378000,0.613227513227513,0.627248677248677,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041512","Adams","Union",16,"01-03-07-200-005.000-016",511,98200,95100,190000,0.516842105263158,0.500526315789474,"Not typical Improvement for the Neighborhood","CHANGES AFTER",TRUE
"C01-2022-0041517","Adams","Root",14,"01-02-34-305-001.000-014",300,5100,5700,155000,0.0329032258064516,0.0367741935483871,"Purchased by Developer","BUSINESS TRANSACTION",TRUE
"C01-2022-0041528","Adams","Root",14,"01-02-34-311-002.800-014",510,120200,137800,159900,0.751719824890557,0.861788617886179,"Significant amount of Personal Property","SALE DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041535","Adams","Washington",22,"01-05-10-100-003.500-022",420,187500,178100,1e+05,1.875,1.781,"Purchased by Non Profit","SOLD TO EXEMPT ORGANIZATION",TRUE
"C01-2022-0041536","Adams","Washington",22,"01-05-04-300-019.000-022",340,1612300,1538100,314482,5.12684350773653,4.89089995611832,"Adjacent Property Owner","ADJACENT OWNER",TRUE
"C01-2022-0041539","Adams","Washington",22,"01-05-04-202-010.000-022",510,145600,152900,190000,0.766315789473684,0.804736842105263,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041541","Adams","Washington",22,"01-05-09-201-021.002-022",400,26600,677100,280000,0.095,2.41821428571429,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041542","Adams","Washington",22,"01-05-03-113-058.000-022",510,152600,179900,167000,0.91377245508982,1.07724550898204,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041543","Adams","Washington",22,"01-05-03-306-073.000-022",500,2100,69500,4500,0.466666666666667,15.4444444444444,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041547","Adams","Washington",22,"01-05-03-206-003.000-022",510,57800,69300,35000,1.65142857142857,1.98,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041548","Adams","Wabash",17,"01-11-36-200-004.000-017",599,25800,24600,25000,1.032,0.984,"Not typical improvement for the neighborhood","CHANGES AFTER",TRUE
"C01-2022-0041561","Adams","Hartford",5,"01-10-03-401-064.000-005",510,71800,87100,107500,0.667906976744186,0.810232558139535,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041565","Adams","Washington",22,"01-05-04-202-009.000-022",510,164300,184500,239900,0.684868695289704,0.769070446019175,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041568","Adams","Hartford",5,"01-10-03-401-040.000-005",510,72500,86400,40000,1.8125,2.16,"Forced Sale","FORCED SALE",TRUE
"C01-2022-0041573","Adams","Washington",22,"01-05-03-425-005.000-022",599,37100,328500,55000,0.674545454545455,5.97272727272727,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041578","Adams","Washington",22,"01-05-03-204-072.000-022",510,91500,112300,65000,1.40769230769231,1.72769230769231,"Forced Sale","FORCED SALE",TRUE
"C01-2022-0041579","Adams","Washington",22,"01-05-03-114-027.000-022",510,56300,65500,99500,0.565829145728643,0.658291457286432,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041581","Adams","Wabash",19,"01-11-29-203-005.000-019",500,7700,7700,5000,1.54,1.54,"Purchased by Developer","BUSINESS TRANSACTION",TRUE
"C01-2022-0041582","Adams","Wabash",19,"01-11-29-203-004.000-019",500,8400,8400,5000,1.68,1.68,"Purchased by Developer","BUSINESS TRANSACTION",TRUE
"C01-2022-0041586","Adams","Washington",22,"01-05-03-204-021.000-022",510,163500,192100,280000,0.583928571428571,0.686071428571429,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041587","Adams","Wabash",18,"01-11-04-300-003.000-018",510,119900,125000,170000,0.705294117647059,0.735294117647059,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041592","Adams","Washington",22,"01-05-03-432-001.000-022",510,66000,79600,47500,1.38947368421053,1.67578947368421,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041594","Adams","Wabash",17,"01-11-05-400-010.000-017",510,141000,152700,225000,0.626666666666667,0.678666666666667,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041598","Adams","Root",14,"01-02-34-103-021.000-014",510,104800,115500,168000,0.623809523809524,0.6875,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041602","Adams","Washington",22,"01-05-04-209-003.000-022",500,2500,2500,95000,0.0263157894736842,0.0263157894736842,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041603","Adams","Washington",22,"01-05-02-103-098.000-022",510,81700,74400,131000,0.623664122137405,0.56793893129771,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041604","Adams","Wabash",19,"01-11-29-101-010.000-019",510,66800,72700,87500,0.763428571428571,0.830857142857143,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041605","Adams","Root",14,"01-02-34-306-057.000-014",510,35800,38000,80000,0.4475,0.475,"Relationship Sale","PRE-EXISTING RELATIONSHIP",TRUE
"C01-2022-0041608","Adams","Root",14,"01-02-34-304-025.000-014",499,154300,160300,44000,3.50681818181818,3.64318181818182,"Purchased by Non Profit","SOLD TO EXEMPT ORGANIZATION",TRUE
"C01-2022-0041613","Adams","Wabash",19,"01-11-29-301-023.000-019",510,77500,81700,108000,0.717592592592593,0.756481481481482,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041614","Adams","Washington",22,"01-05-03-104-020.000-022",510,70000,81400,33000,2.12121212121212,2.46666666666667,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041615","Adams","Washington",22,"01-05-02-101-060.000-022",510,166100,182300,230000,0.722173913043478,0.792608695652174,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041619","Adams","Wabash",19,"01-11-29-100-005.000-019",510,78900,78800,127900,0.616888193901486,0.616106333072713,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041621","Adams","Monroe",10,"01-08-33-301-416.000-010",510,88800,102100,130000,0.683076923076923,0.785384615384615,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041622","Adams","Wabash",18,"01-11-05-204-010.000-018",500,1200,1200,116000,0.0103448275862069,0.0103448275862069,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041624","Adams","Wabash",18,"01-11-04-101-246.000-018",510,89400,102900,145000,0.616551724137931,0.709655172413793,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041625","Adams","Wabash",18,"01-11-05-304-002.528-018",500,42600,292800,26000,1.63846153846154,11.2615384615385,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041628","Adams","Root",13,"01-02-03-201-001.001-013",511,4300,305000,24655,0.174406814033665,12.370715879132,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041630","Adams","Washington",22,"01-05-04-301-082.000-022",510,128500,154600,179900,0.714285714285714,0.859366314619233,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041631","Adams","Washington",22,"01-05-03-306-065.000-022",599,5200,72100,5000,1.04,14.42,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041632","Adams","Washington",22,"01-05-03-103-051.000-022",510,66400,79400,105000,0.632380952380952,0.756190476190476,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041634","Adams","Wabash",18,"01-11-04-101-154.000-018",510,141500,167600,219450,0.64479380268854,0.763727500569606,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041636","Adams","Washington",22,"01-05-05-201-001.030-022",500,400,243500,26900,0.0148698884758364,9.05204460966543,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041642","Adams","Monroe",8,"01-08-11-400-004.000-008",499,315700,816300,4e+05,0.78925,2.04075,"Business Relationship","BUSINESS TRANSACTION",TRUE
"C01-2022-0041648","Adams","St. Marys",15,"01-06-20-401-031.000-015",500,400,400,155000,0.00258064516129032,0.00258064516129032,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041650","Adams","Root",14,"01-02-28-301-001.195-014",500,300,223100,32000,0.009375,6.971875,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041653","Adams","Washington",20,"01-05-16-201-049.000-020",510,240300,275300,314900,0.763099396633852,0.874245792315021,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041655","Adams","Washington",20,"01-05-31-400-006.000-020",510,154300,175800,230000,0.670869565217391,0.764347826086957,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041657","Adams","Root",14,"01-02-34-404-013.000-014",510,127600,148700,214900,0.593764541647278,0.691949744067008,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041662","Adams","St. Marys",15,"01-06-18-400-021.000-015",510,125900,146800,30000,4.19666666666667,4.89333333333333,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041665","Adams","Washington",22,"01-05-03-429-007.000-022",510,109700,145000,225500,0.486474501108647,0.643015521064302,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041666","Adams","Washington",22,"01-05-10-202-012.000-022",510,67000,80400,130000,0.515384615384615,0.618461538461539,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041667","Adams","Root",14,"01-02-28-301-001.196-014",510,119500,295200,32000,3.734375,9.225,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041668","Adams","St. Marys",15,"01-06-20-100-011.000-015",511,168300,192700,280000,0.601071428571429,0.688214285714286,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041675","Adams","Root",14,"01-02-29-401-007.300-014",500,400,400,55000,0.00727272727272727,0.00727272727272727,"Valued with Developer's Discount","BUSINESS TRANSACTION",TRUE
"C01-2022-0041677","Adams","Wabash",18,"01-11-05-201-002.000-018",510,108100,121400,202000,0.535148514851485,0.600990099009901,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041683","Adams","Root",14,"01-02-34-313-012.000-014",510,114600,132900,36400,3.14835164835165,3.6510989010989,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041684","Adams","Washington",23,"01-05-33-400-084.000-023",510,107800,118500,154000,0.7,0.769480519480519,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041685","Adams","Washington",23,"01-05-33-401-087.001-023",510,63400,152000,254569,0.249048391595206,0.597087626537402,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041686","Adams","Washington",23,"01-05-33-401-087.001-023",510,14600,152000,31000,0.470967741935484,4.90322580645161,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041688","Adams","Washington",22,"01-05-02-402-001.000-022",510,102200,99500,57226,1.78590151329815,1.73872016216405,"Purchased by LLC","BUSINESS TRANSACTION",TRUE
"C01-2022-0041691","Adams","Washington",22,"01-05-03-104-068.000-022",599,31200,29600,205000,0.15219512195122,0.144390243902439,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041694","Adams","Washington",22,"01-05-04-100-001.000-022",300,47500,47500,150000,0.316666666666667,0.316666666666667,"Purchased by Developer","BUSINESS TRANSACTION",TRUE
"C01-2022-0041698","Adams","Wabash",17,"01-11-33-200-002.000-017",510,155500,167500,160000,0.971875,1.046875,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041711","Adams","Root",14,"01-02-35-101-002.620-014",500,1300,257900,30900,0.0420711974110032,8.3462783171521,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041712","Adams","Root",14,"01-02-36-302-053.000-014",500,400,189800,24000,0.0166666666666667,7.90833333333333,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041715","Adams","Wabash",19,"01-11-29-312-013.000-019",510,109800,119000,150000,0.732,0.793333333333333,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041716","Adams","Wabash",19,"01-11-29-211-022.000-019",510,62800,68400,40000,1.57,1.71,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041719","Adams","Wabash",19,"01-11-21-302-016.000-019",510,156800,178500,256000,0.6125,0.697265625,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041720","Adams","Wabash",17,"01-11-30-300-012.000-017",511,112800,120800,170000,0.663529411764706,0.710588235294118,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041723","Adams","Root",14,"01-02-36-302-053.000-014",510,155800,189800,227787,0.683972307462673,0.833234556844772,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041731","Adams","Wabash",18,"01-11-04-201-016.000-018",510,58000,64700,76000,0.763157894736842,0.851315789473684,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041733","Adams","Jefferson",6,"01-12-28-100-005.500-006",511,146000,155300,190000,0.768421052631579,0.817368421052632,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041737","Adams","Monroe",10,"01-08-33-402-001.000-010",510,84000,88400,43477,1.93205602962486,2.03325896450997,"Private Sale","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041739","Adams","Wabash",18,"01-11-05-105-004.000-018",510,139500,164300,210000,0.664285714285714,0.782380952380952,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041741","Adams","Monroe",10,"01-08-33-301-355.000-010",500,7700,7700,220000,0.035,0.035,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041742","Adams","Wabash",18,"01-11-04-300-017.000-018",429,86100,84500,150000,0.574,0.563333333333333,"Not Typical Improvement for the Neighborhood","CHANGES AFTER",TRUE
"C01-2022-0041748","Adams","Root",14,"01-02-34-402-001.000-014",510,111500,105700,70000,1.59285714285714,1.51,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041749","Adams","Root",13,"01-02-28-300-008.000-013",511,1e+05,97900,175000,0.571428571428571,0.559428571428571,"Relationship Sale","PRE-EXISTING RELATIONSHIP",TRUE
"C01-2022-0041750","Adams","Root",13,"01-02-29-201-035.000-013",510,92000,96500,188900,0.487030174695606,0.510852302805717,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041751","Adams","Wabash",18,"01-11-06-200-010.000-018",500,1600,1600,110000,0.0145454545454545,0.0145454545454545,"Valued with Developer's Discount","BUSINESS TRANSACTION",TRUE
"C01-2022-0041752","Adams","Root",13,"01-02-28-101-051.000-013",510,150300,172300,195000,0.770769230769231,0.883589743589744,"Significant amount of Personal Property","SALE DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041755","Adams","Preble",12,"01-01-36-400-014.000-012",599,6100,6100,45000,0.135555555555556,0.135555555555556,"Not typical sale for the neighborhood","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041757","Adams","Washington",22,"01-05-04-200-001.000-022",480,163300,168600,340000,0.480294117647059,0.495882352941176,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041761","Adams","Root",14,"01-02-33-200-035.000-014",510,144400,169300,2e+05,0.722,0.8465,"Significant amount of Personal Property","SALE DOES NOT REFLECT MARKET VALUE",TRUE
"C01-2022-0041763","Adams","Wabash",19,"01-11-29-406-013.000-019",510,73500,71200,167500,0.438805970149254,0.425074626865672,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041764","Adams","Washington",22,"01-05-03-409-025.000-022",510,97500,104600,135000,0.722222222222222,0.774814814814815,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041765","Adams","Monroe",10,"01-08-32-404-072.000-010",510,130800,144100,230000,0.568695652173913,0.626521739130435,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041767","Adams","Root",14,"01-02-34-310-010.000-014",510,112200,130800,190000,0.590526315789474,0.688421052631579,"Significant Physical Change","CHANGES AFTER",TRUE
"C01-2022-0041768","Adams","Monroe",8,"01-08-24-300-007.000-008",511,144000,158600,275000,0.523636363636364,0.576727272727273,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
"C01-2022-0041771","Adams","Kirkland",7,"01-04-25-100-004.000-007",511,259300,302900,385000,0.673506493506493,0.786753246753247,"Relationship Sale","PRE-EXISTING RELATIONSHIP",TRUE
"C01-2022-0041772","Adams","Washington",22,"01-05-04-301-035.000-022",510,181100,212000,214000,0.846261682242991,0.990654205607477,"Sold Twice","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C01-2022-0041776","Adams","Hartford",5,"01-10-03-401-074.000-005",510,64000,70500,129000,0.496124031007752,0.546511627906977,"Not Listed on Market","NOT LISTED ON OPEN MARKET",TRUE
