"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","MultiParcel","Primary","StudySection"
"C01-2020-4593698","Adams","Root",14,"01-02-34-301-091.000-014","510",63400,63400,62600,1.01277955271565,1.01277955271565,"N","Y","ResImp"
"C01-2020-4747622","Adams","St. Marys",15,"01-06-21-300-013.500-015","510",78200,78200,86300,0.906141367323291,0.906141367323291,"N","Y","ResImp"
"C01-2020-4765156","Adams","Root",13,"01-02-28-101-042.000-013","510",140600,140600,163500,0.859938837920489,0.859938837920489,"N","Y","ResImp"
"C01-2020-4802675","Adams","Monroe",10,"01-08-32-404-035.000-010","510",89400,89400,71100,1.25738396624473,1.25738396624473,"N","Y","ResImp"
"C01-2020-4836675","Adams","Root",14,"01-02-35-403-011.000-014","510",166400,166400,173400,0.959630911188005,0.959630911188005,"N","Y","ResImp"
"C01-2020-4869852","Adams","Wabash",19,"01-11-29-100-005.000-019","510",80400,80400,83100,0.967509025270758,0.967509025270758,"N","Y","ResImp"
"C01-2020-4877979","Adams","Washington",22,"01-05-03-204-100.000-022","510",123300,123300,126400,0.975474683544304,0.975474683544304,"N","Y","ResImp"
"C01-2020-4882509","Adams","Root",14,"01-02-36-302-032.000-014","510",135800,135800,141800,0.957686882933709,0.957686882933709,"N","Y","ResImp"
"C01-2020-4886612","Adams","Washington",21,"01-05-07-300-002.000-021","510",271700,271700,240200,1.13114071606994,1.13114071606994,"N","Y","ResImp"
"C01-2020-4902954","Adams","Root",14,"01-02-36-302-022.000-014","510",171500,171500,182400,0.940241228070175,0.940241228070175,"N","Y","ResImp"
"C01-2020-4931213","Adams","Root",14,"01-02-34-301-029.504-014","499",19400,19300,21900,0.885844748858447,0.881278538812785,"N","Y","ComImp"
"C01-2020-4984456","Adams","Root",14,"01-02-34-103-035.000-014","510",109000,109000,127700,0.853563038371182,0.853563038371182,"N","Y","ResImp"
"C01-2020-5003098","Adams","Root",13,"01-02-08-300-011.000-013","510",133200,133200,168200,0.791914387633769,0.791914387633769,"N","Y","ResImp"
"C01-2020-5100145","Adams","Root",13,"01-02-28-101-041.000-013","510",164200,164200,192900,0.851218247796786,0.851218247796786,"N","Y","ResImp"
"C01-2020-5165466","Adams","Washington",21,"01-05-05-201-007.013-021","511",381600,381600,316300,1.20644957319001,1.20644957319001,"N","Y","ResImp"
"C01-2020-5191292","Adams","Monroe",10,"01-08-32-405-033.000-010","510",158000,158000,150900,1.04705102717031,1.04705102717031,"N","Y","ResImp"
"C01-2020-5270297","Adams","Root",14,"01-02-34-314-012.000-014","510",71900,71900,90900,0.790979097909791,0.790979097909791,"N","Y","ResImp"
"C01-2020-5391120","Adams","Root",13,"01-02-33-100-001.000-013","512",169300,169300,184200,0.919109663409338,0.919109663409338,"N","Y","ResImp"
