SaleID,County,Township,TaxDistrict,ParcelNumber,PropertyClass,PostedAV,CurrentAV,SalePrice,PostedSaleRatio,SaleRatio,MultiParcel,Primary,StudySection
C25-2021-0009360,Fulton,Rochester,9,25-07-91-392-002.000-009,510,102500,102500,87400,1.172768879,1.172768879,N,Y,ResImp
C25-2021-0009392,Fulton,Rochester,9,25-07-91-375-006.000-009,510,31300,31300,24500,1.27755102,1.27755102,N,Y,ResImp
C25-2021-0009396,Fulton,Rochester,9,25-07-91-391-001.000-009,510,87600,87600,89000,0.984269663,0.984269663,N,Y,ResImp
C25-2021-0009429,Fulton,Rochester,9,25-07-91-391-013.000-009,510,41200,41200,62000,0.664516129,0.664516129,N,Y,ResImp
C25-2021-0009469,Fulton,Rochester,9,25-07-91-397-008.000-009,510,52500,52500,50000,1.05,1.05,N,Y,ResImp
C25-2021-0009476,Fulton,Rochester,9,25-07-91-374-005.000-009,510,102800,102800,124900,0.823058447,0.823058447,N,Y,ResImp
C25-2021-0009535,Fulton,Rochester,9,25-07-91-390-009.000-009,510,104400,104400,1.00E+05,1.044,1.044,N,Y,ResImp
C25-2022-0009782,Fulton,Rochester,9,25-07-91-331-005.000-009,510,69900,69900,95500,0.731937173,0.731937173,N,Y,ResImp
C25-2022-0009829,Fulton,Rochester,9,25-07-91-365-004.000-009,510,109600,109600,128000,0.85625,0.85625,N,Y,ResImp
C25-2022-0009838,Fulton,Rochester,9,25-07-91-364-010.020-009,510,58700,58700,67000,0.876119403,0.876119403,N,Y,ResImp
C25-2022-0009958,Fulton,Rochester,9,25-07-91-391-011.000-009,530,109400,109400,106000,1.032075472,1.032075472,N,Y,ResImp
C25-2022-0009985,Fulton,Rochester,9,25-07-91-391-006.000-009,510,54600,54600,53100,1.028248588,1.028248588,N,Y,ResImp
C25-2022-0010121,Fulton,Rochester,9,25-07-91-398-004.000-009,510,218900,218900,205000,1.067804878,1.067804878,N,Y,ResImp
C25-2022-0010159,Fulton,Rochester,9,25-07-91-377-001.000-009,510,98700,98700,95700,1.031347962,1.031347962,N,Y,ResImp
C25-2022-0010241,Fulton,Rochester,9,25-07-91-365-007.000-009,510,128600,128600,120000,1.071666667,1.071666667,N,Y,ResImp
C25-2021-0009303,Fulton,Rochester,9,25-07-91-483-002.010-009,510,62300,62300,70000,0.89,0.89,N,Y,ResImp
C25-2022-0009665,Fulton,Rochester,9,25-07-92-227-003.000-009,510,24900,24900,25000,0.996,0.996,N,Y,ResImp
C25-2022-0009849,Fulton,Rochester,9,25-07-91-498-001.000-009,510,43000,43000,44500,0.966292135,0.966292135,N,Y,ResImp
C25-2022-0010183,Fulton,Rochester,9,25-07-91-485-002.000-009,510,77400,77400,1.00E+05,0.774,0.774,N,Y,ResImp
C25-2022-0010195,Fulton,Rochester,9,25-07-91-497-002.000-009,510,83800,83800,80500,1.040993789,1.040993789,N,Y,ResImp
C25-2022-0010196,Fulton,Rochester,9,25-07-91-487-001.000-009,540,76800,76800,70000,1.097142857,1.097142857,N,Y,ResImp
C25-2022-0010237,Fulton,Rochester,9,25-07-91-488-003.000-009,520,86000,86000,88000,0.977272727,0.977272727,N,Y,ResImp
C25-2021-0007934,Fulton,Rochester,9,25-07-92-187-004.000-009,510,187200,187200,164443,1.138388378,1.138388378,N,Y,ResImp
C25-2021-0007941,Fulton,Rochester,9,25-07-92-130-004.000-009,510,98200,98200,110000,0.892727273,0.892727273,N,Y,ResImp
C25-2021-0007955,Fulton,Rochester,9,25-07-92-395-006.000-009,510,83600,83600,78000,1.071794872,1.071794872,N,Y,ResImp
C25-2021-0007988,Fulton,Rochester,9,25-07-92-151-012.000-009,510,79500,79500,60000,1.325,1.325,N,Y,ResImp
C25-2021-0007998,Fulton,Rochester,9,25-07-92-456-007.000-009,510,67200,67200,76900,0.873862159,0.873862159,N,Y,ResImp
C25-2021-0008020,Fulton,Rochester,9,25-07-92-326-006.020-009,540,63500,63500,69500,0.913669065,0.913669065,N,Y,ResImp
C25-2021-0008029,Fulton,Rochester,9,25-07-92-402-008.000-009,510,78800,78800,92900,0.848223897,0.848223897,N,Y,ResImp
C25-2021-0009102,Fulton,Rochester,9,25-07-92-393-003.000-009,510,142900,142900,110000,1.299090909,1.299090909,N,Y,ResImp
C25-2021-0009107,Fulton,Rochester,9,25-07-92-456-013.000-009,510,62100,62100,97400,0.637577002,0.637577002,N,Y,ResImp
C25-2021-0009119,Fulton,Rochester,9,25-07-92-152-011.000-009,510,64400,64400,65000,0.990769231,0.990769231,N,Y,ResImp
C25-2021-0009127,Fulton,Rochester,9,25-07-92-413-002.000-009,599,23500,23500,20000,1.175,1.175,N,Y,ResImp
C25-2021-0009157,Fulton,Rochester,9,25-07-92-452-009.000-009,510,92100,92100,159900,0.575984991,0.575984991,N,Y,ResImp
C25-2021-0009161,Fulton,Rochester,9,25-07-92-327-002.000-009,510,63500,63500,56000,1.133928571,1.133928571,N,Y,ResImp
C25-2021-0009162,Fulton,Rochester,9,25-07-92-155-007.020-009,510,105400,105400,124900,0.8438751,0.8438751,N,Y,ResImp
C25-2021-0009196,Fulton,Rochester,9,25-07-92-405-003.000-009,510,64800,64800,88900,0.728908886,0.728908886,N,Y,ResImp
C25-2021-0009215,Fulton,Rochester,9,25-07-92-102-005.000-009,510,90900,90900,105000,0.865714286,0.865714286,N,Y,ResImp
C25-2021-0009250,Fulton,Rochester,9,25-07-92-187-008.020-009,510,68000,68000,75000,0.906666667,0.906666667,N,Y,ResImp
C25-2021-0009255,Fulton,Rochester,9,25-07-92-133-003.000-009,510,129600,129600,117500,1.102978723,1.102978723,N,Y,ResImp
C25-2021-0009261,Fulton,Rochester,9,25-07-92-151-004.000-009,510,122300,122300,141000,0.867375887,0.867375887,N,Y,ResImp
C25-2021-0009282,Fulton,Rochester,9,25-07-92-182-008.000-009,510,166500,166500,167000,0.997005988,0.997005988,N,Y,ResImp
C25-2021-0009284,Fulton,Rochester,9,25-07-92-393-006.000-009,510,63600,63600,87900,0.723549488,0.723549488,N,Y,ResImp
C25-2021-0009306,Fulton,Rochester,9,25-07-92-401-007.000-009,510,116100,116100,167000,0.695209581,0.695209581,N,Y,ResImp
C25-2021-0009309,Fulton,Rochester,9,25-07-92-186-005.000-009,520,181800,181800,180000,1.01,1.01,N,Y,ResImp
C25-2021-0009368,Fulton,Rochester,9,25-07-92-151-013.000-009,510,86300,86300,94000,0.918085106,0.918085106,N,Y,ResImp
C25-2021-0009385,Fulton,Rochester,9,25-07-92-106-003.000-009,510,98200,98200,128000,0.7671875,0.7671875,N,Y,ResImp
C25-2021-0009386,Fulton,Rochester,9,25-07-92-104-002.000-009,510,109100,109100,121000,0.901652893,0.901652893,N,Y,ResImp
C25-2021-0009395,Fulton,Rochester,9,25-07-92-183-013.000-009,510,86300,86300,110000,0.784545455,0.784545455,N,Y,ResImp
C25-2021-0009432,Fulton,Rochester,9,25-07-92-131-017.000-009,510,73300,73300,69840,1.04954181,1.04954181,N,Y,ResImp
C25-2021-0009445,Fulton,Rochester,9,25-07-92-405-012.000-009,510,77400,77400,75000,1.032,1.032,N,Y,ResImp
C25-2021-0009473,Fulton,Rochester,9,25-07-92-452-014.000-009,510,113500,113500,145000,0.782758621,0.782758621,N,Y,ResImp
C25-2021-0009496,Fulton,Rochester,9,25-07-92-330-009.020-009,510,133800,133800,172000,0.777906977,0.777906977,N,Y,ResImp
C25-2021-0009499,Fulton,Rochester,9,25-07-92-106-001.000-009,510,90300,90300,88000,1.026136364,1.026136364,N,Y,ResImp
C25-2021-0009524,Fulton,Rochester,9,25-07-92-406-009.000-009,520,39600,39600,57000,0.694736842,0.694736842,N,Y,ResImp
C25-2021-0009537,Fulton,Rochester,9,25-07-92-152-005.000-009,510,90300,90300,128400,0.703271028,0.703271028,N,Y,ResImp
C25-2021-0009556,Fulton,Rochester,9,25-07-92-395-008.000-009,510,56500,56500,50000,1.13,1.13,N,Y,ResImp
C25-2021-0009575,Fulton,Rochester,9,25-07-92-183-014.000-009,510,142300,142300,142500,0.998596491,0.998596491,N,Y,ResImp
C25-2021-0009582,Fulton,Rochester,9,25-07-92-203-007.000-009,510,93700,93700,122500,0.764897959,0.764897959,N,Y,ResImp
C25-2021-0009583,Fulton,Rochester,9,25-07-92-406-010.000-009,521,76500,76500,87500,0.874285714,0.874285714,N,Y,ResImp
C25-2022-0009637,Fulton,Rochester,9,25-07-92-326-005.000-009,510,66300,66300,65000,1.02,1.02,N,Y,ResImp
C25-2022-0009645,Fulton,Rochester,9,25-07-92-183-009.000-009,510,110200,110200,115000,0.95826087,0.95826087,N,Y,ResImp
C25-2022-0009657,Fulton,Rochester,9,25-07-92-186-015.000-009,510,55600,55600,55000,1.010909091,1.010909091,N,Y,ResImp
C25-2022-0009661,Fulton,Rochester,9,25-07-92-186-011.000-009,510,87300,87300,121900,0.716160788,0.716160788,N,Y,ResImp
C25-2022-0009668,Fulton,Rochester,9,25-07-92-103-011.020-009,510,76000,76000,70000,1.085714286,1.085714286,N,Y,ResImp
C25-2022-0009678,Fulton,Rochester,9,25-07-92-176-006.000-009,510,229800,229800,181500,1.266115702,1.266115702,N,Y,ResImp
C25-2022-0009680,Fulton,Rochester,9,25-07-92-328-003.000-009,510,134300,134300,141500,0.949116608,0.949116608,N,Y,ResImp
C25-2022-0009715,Fulton,Rochester,9,25-07-92-260-013.000-009,510,113200,113200,138000,0.820289855,0.820289855,N,Y,ResImp
C25-2022-0009724,Fulton,Rochester,9,25-07-92-413-004.000-009,530,147000,147000,130000,1.130769231,1.130769231,N,Y,ResImp
C25-2022-0009740,Fulton,Rochester,9,25-07-92-127-001.000-009,510,23600,23600,25000,0.944,0.944,N,Y,ResImp
C25-2022-0009754,Fulton,Rochester,9,25-07-92-106-007.000-009,510,128700,128700,135000,0.953333333,0.953333333,N,Y,ResImp
C25-2022-0009772,Fulton,Rochester,9,25-07-92-180-015.000-009,510,79200,79200,118000,0.671186441,0.671186441,N,Y,ResImp
C25-2022-0009817,Fulton,Rochester,9,25-07-92-405-008.000-009,510,201500,201500,205000,0.982926829,0.982926829,N,Y,ResImp
C25-2022-0009852,Fulton,Rochester,9,25-07-92-182-013.000-009,510,126100,126100,149000,0.846308725,0.846308725,N,Y,ResImp
C25-2022-0009867,Fulton,Rochester,9,25-07-92-328-009.000-009,510,86400,86400,106000,0.81509434,0.81509434,N,Y,ResImp
C25-2022-0009872,Fulton,Rochester,9,25-07-92-394-007.000-009,510,222600,222600,220000,1.011818182,1.011818182,N,Y,ResImp
C25-2022-0009877,Fulton,Rochester,9,25-07-92-326-008.000-009,510,48300,48300,48000,1.00625,1.00625,N,Y,ResImp
C25-2022-0009880,Fulton,Rochester,9,25-07-92-130-002.000-009,510,137200,137200,140000,0.98,0.98,N,Y,ResImp
C25-2022-0009881,Fulton,Rochester,9,25-07-92-396-007.000-009,510,103400,103400,95000,1.088421053,1.088421053,N,Y,ResImp
C25-2022-0009891,Fulton,Rochester,9,25-07-92-106-008.000-009,510,152800,152800,158548,0.963745995,0.963745995,N,Y,ResImp
C25-2022-0009896,Fulton,Rochester,9,25-07-92-182-002.000-009,510,95000,95000,128000,0.7421875,0.7421875,N,Y,ResImp
C25-2022-0009929,Fulton,Rochester,9,25-07-92-328-014.000-009,510,125000,125000,139000,0.899280576,0.899280576,N,Y,ResImp
C25-2022-0009932,Fulton,Rochester,9,25-07-92-109-004.010-009,510,135200,135200,170000,0.795294118,0.795294118,N,Y,ResImp
C25-2022-0009982,Fulton,Rochester,9,25-07-92-131-011.000-009,510,69100,69100,69000,1.001449275,1.001449275,N,Y,ResImp
C25-2022-0009996,Fulton,Rochester,9,25-07-92-127-004.000-009,510,163200,163200,145000,1.125517241,1.125517241,N,Y,ResImp
C25-2022-0009999,Fulton,Rochester,9,25-07-92-409-010.000-009,510,102700,102700,1.00E+05,1.027,1.027,N,Y,ResImp
C25-2022-0010002,Fulton,Rochester,9,25-07-92-393-002.000-009,510,150700,150700,199000,0.757286432,0.757286432,N,Y,ResImp
C25-2022-0010006,Fulton,Rochester,9,25-07-92-180-010.000-009,510,121800,121800,140000,0.87,0.87,N,Y,ResImp
C25-2022-0010016,Fulton,Rochester,9,25-07-92-410-009.000-009,510,96100,96100,95000,1.011578947,1.011578947,N,Y,ResImp
C25-2022-0010029,Fulton,Rochester,9,25-07-92-326-006.010-009,510,96300,96300,115000,0.837391304,0.837391304,N,Y,ResImp
C25-2022-0010037,Fulton,Rochester,9,25-07-92-410-010.000-009,510,125400,125400,125000,1.0032,1.0032,N,Y,ResImp
C25-2022-0010039,Fulton,Rochester,9,25-07-92-130-005.000-009,530,73500,73500,77000,0.954545455,0.954545455,N,Y,ResImp
C25-2022-0010040,Fulton,Rochester,9,25-07-92-451-006.000-009,510,139100,139100,137000,1.015328467,1.015328467,N,Y,ResImp
C25-2022-0010055,Fulton,Rochester,9,25-07-92-396-003.000-009,510,257900,257900,249900,1.032012805,1.032012805,N,Y,ResImp
C25-2022-0010169,Fulton,Rochester,9,25-07-92-451-008.000-009,510,116400,116400,120000,0.97,0.97,N,Y,ResImp
C25-2022-0010170,Fulton,Rochester,9,25-07-92-103-005.000-009,510,149700,149700,140000,1.069285714,1.069285714,N,Y,ResImp
C25-2022-0010171,Fulton,Rochester,9,25-07-92-186-001.000-009,510,108900,108900,112000,0.972321429,0.972321429,N,Y,ResImp
C25-2022-0010208,Fulton,Rochester,9,25-07-92-109-003.000-009,520,34000,34000,35000,0.971428571,0.971428571,N,Y,ResImp
C25-2022-0010230,Fulton,Rochester,9,25-07-92-184-001.010-009,520,80200,80200,78500,1.021656051,1.021656051,N,Y,ResImp
C25-2022-0010240,Fulton,Rochester,9,25-07-92-182-011.000-009,510,49200,49200,42000,1.171428571,1.171428571,N,Y,ResImp
C25-2022-0010250,Fulton,Rochester,9,25-07-93-100-002.020-009,510,54200,54200,53350,1.015932521,1.015932521,N,Y,ResImp
C25-2022-0010261,Fulton,Rochester,9,25-07-92-394-009.000-009,510,99900,99900,102500,0.974634146,0.974634146,N,Y,ResImp
C25-2021-0007962,Fulton,Rochester,9,25-07-92-457-010.000-009,510,103400,103400,121000,0.854545455,0.854545455,N,Y,ResImp
C25-2021-0009120,Fulton,Rochester,9,25-07-92-407-009.000-009,510,87600,87600,64000,1.36875,1.36875,N,Y,ResImp
C25-2021-0009122,Fulton,Rochester,9,25-07-92-411-002.000-009,510,75500,75500,85000,0.888235294,0.888235294,N,Y,ResImp
C25-2021-0009208,Fulton,Rochester,9,25-07-92-258-005.000-009,510,77500,77500,101000,0.767326733,0.767326733,N,Y,ResImp
C25-2021-0009358,Fulton,Rochester,9,25-07-92-403-005.000-009,510,83200,83200,65500,1.270229008,1.270229008,N,Y,ResImp
C25-2021-0009407,Fulton,Rochester,9,25-07-92-454-006.000-009,510,81600,81600,96500,0.845595855,0.845595855,N,Y,ResImp
C25-2021-0009484,Fulton,Rochester,9,25-07-92-411-006.000-009,520,72700,72700,84000,0.86547619,0.86547619,N,Y,ResImp
C25-2021-0009591,Fulton,Rochester,9,25-07-92-408-009.000-009,510,73000,73000,65000,1.123076923,1.123076923,N,Y,ResImp
C25-2021-0009690,Fulton,Rochester,9,25-07-92-407-005.000-009,520,28000,28000,30000,0.933333333,0.933333333,N,Y,ResImp
C25-2022-0009638,Fulton,Rochester,9,25-07-92-457-019.000-009,510,117300,117300,110000,1.066363636,1.066363636,N,Y,ResImp
C25-2022-0009658,Fulton,Rochester,9,25-07-92-210-003.000-009,510,36800,36800,30000,1.226666667,1.226666667,N,Y,ResImp
C25-2022-0009693,Fulton,Rochester,9,25-07-92-262-002.000-009,510,136700,136700,125000,1.0936,1.0936,N,Y,ResImp
C25-2022-0009748,Fulton,Rochester,9,25-07-92-404-012.000-009,510,114900,114900,122000,0.941803279,0.941803279,N,Y,ResImp
C25-2022-0009781,Fulton,Rochester,9,25-07-92-408-003.000-009,510,80800,80800,1.00E+05,0.808,0.808,N,Y,ResImp
C25-2022-0009795,Fulton,Rochester,9,25-07-92-454-001.000-009,510,85300,85300,90000,0.947777778,0.947777778,N,Y,ResImp
C25-2022-0009807,Fulton,Rochester,9,25-07-92-261-004.000-009,510,104100,104100,132500,0.785660377,0.785660377,N,Y,ResImp
C25-2022-0009834,Fulton,Rochester,9,25-07-92-412-002.000-009,510,79400,79400,85000,0.934117647,0.934117647,N,Y,ResImp
C25-2022-0009871,Fulton,Rochester,9,25-07-92-407-011.000-009,510,137700,137700,137900,0.998549674,0.998549674,N,Y,ResImp
C25-2022-0009901,Fulton,Rochester,9,25-07-92-457-005.000-009,510,112200,112200,140000,0.801428571,0.801428571,N,Y,ResImp
C25-2022-0009933,Fulton,Rochester,9,25-07-92-453-006.000-009,510,91300,91300,95000,0.961052632,0.961052632,N,Y,ResImp
C25-2022-0009976,Fulton,Rochester,9,25-07-92-403-006.000-009,510,109900,109900,117500,0.935319149,0.935319149,N,Y,ResImp
C25-2021-0008077,Fulton,Rochester,9,25-07-92-430-007.000-009,510,109700,109700,125000,0.8776,0.8776,N,Y,ResImp
C25-2021-0009329,Fulton,Rochester,9,25-07-92-432-001.000-009,510,61400,61400,63000,0.974603175,0.974603175,N,Y,ResImp
C25-2021-0009406,Fulton,Rochester,9,25-07-92-429-011.000-009,510,44900,44900,35000,1.282857143,1.282857143,N,Y,ResImp
C25-2021-0009443,Fulton,Rochester,9,25-07-92-431-002.000-009,510,121600,121600,124500,0.976706827,0.976706827,N,Y,ResImp
C25-2021-0009474,Fulton,Rochester,9,25-07-92-476-002.000-009,510,42400,42400,32500,1.304615385,1.304615385,N,Y,ResImp
C25-2021-0009584,Fulton,Rochester,9,25-07-92-230-004.000-009,510,57500,57500,55000,1.045454545,1.045454545,N,Y,ResImp
C25-2022-0009660,Fulton,Rochester,9,25-07-92-429-013.000-009,510,72400,72400,60000,1.206666667,1.206666667,N,Y,ResImp
C25-2022-0009953,Fulton,Rochester,9,25-07-92-480-003.020-009,540,39700,39700,40000,0.9925,0.9925,N,Y,ResImp
C25-2022-0009980,Fulton,Rochester,9,25-07-92-276-010.000-009,510,88400,88400,115000,0.768695652,0.768695652,N,Y,ResImp
C25-2022-0010023,Fulton,Rochester,9,25-07-92-430-003.000-009,510,84200,84200,88000,0.956818182,0.956818182,N,Y,ResImp
C25-2022-0010079,Fulton,Rochester,9,25-07-92-476-008.000-009,510,112800,112800,116000,0.972413793,0.972413793,N,Y,ResImp
C25-2022-0010140,Fulton,Rochester,9,25-07-92-426-014.000-009,510,33400,33400,35000,0.954285714,0.954285714,N,Y,ResImp
C25-2022-0010228,Fulton,Rochester,9,25-07-92-431-005.000-009,510,100100,100100,102000,0.981372549,0.981372549,N,Y,ResImp
C25-2021-0007982,Fulton,Rochester,9,25-07-93-203-001.000-009,510,151300,151300,140000,1.080714286,1.080714286,N,Y,ResImp
C25-2021-0009408,Fulton,Rochester,9,25-07-93-105-003.000-009,510,229200,229200,220000,1.041818182,1.041818182,N,Y,ResImp
C25-2021-0009444,Fulton,Rochester,9,25-07-93-205-015.000-009,510,131900,131900,175000,0.753714286,0.753714286,N,Y,ResImp
C25-2021-0009536,Fulton,Rochester,9,25-07-93-205-013.000-009,510,180000,180000,202000,0.891089109,0.891089109,N,Y,ResImp
C25-2022-0009848,Fulton,Rochester,9,25-07-93-204-001.000-009,510,163500,163500,205000,0.797560976,0.797560976,N,Y,ResImp
C25-2022-0009935,Fulton,Rochester,9,25-07-93-202-004.000-009,510,241200,241200,240000,1.005,1.005,N,Y,ResImp
C25-2022-0010054,Fulton,Rochester,9,25-07-93-205-017.000-009,520,236600,236600,245000,0.965714286,0.965714286,N,Y,ResImp
C25-2021-0009540,Fulton,Rochester,9,25-07-07-298-004.000-009,510,221200,221200,249900,0.885154062,0.885154062,N,Y,ResImp
C25-2022-0009802,Fulton,Rochester,9,25-07-07-299-006.000-009,520,190300,190300,195000,0.975897436,0.975897436,N,Y,ResImp
C25-2022-0009803,Fulton,Rochester,9,25-07-07-299-008.000-009,520,190300,190300,195000,0.975897436,0.975897436,N,Y,ResImp
C25-2022-0009805,Fulton,Rochester,9,25-07-07-299-010.000-009,520,190300,190300,195000,0.975897436,0.975897436,N,Y,ResImp
C25-2022-0009806,Fulton,Rochester,9,25-07-07-299-012.000-009,520,217000,217000,207500,1.045783133,1.045783133,N,Y,ResImp
C25-2021-0007957,Fulton,Rochester,9,25-07-10-401-010.020-009,599,23900,23900,35000,0.682857143,0.682857143,N,Y,ResImp
C25-2021-0007993,Fulton,Rochester,9,25-07-09-411-002.020-009,510,62500,62500,71000,0.88028169,0.88028169,N,Y,ResImp
C25-2021-0008048,Fulton,Rochester,9,25-07-14-100-001.011-009,510,184600,184600,162900,1.133210559,1.133210559,N,Y,ResImp
C25-2021-0008068,Fulton,Rochester,9,25-07-14-170-003.000-009,510,127400,127400,104000,1.225,1.225,N,Y,ResImp
C25-2021-0008083,Fulton,Rochester,9,25-07-15-180-020.000-009,510,171500,171500,178000,0.963483146,0.963483146,N,Y,ResImp
C25-2021-0009150,Fulton,Rochester,9,25-07-11-375-002.000-009,510,159200,159200,210000,0.758095238,0.758095238,N,Y,ResImp
C25-2021-0009158,Fulton,Rochester,9,25-07-15-180-008.018-009,540,120400,120400,150000,0.802666667,0.802666667,N,Y,ResImp
C25-2021-0009182,Fulton,NA,9,25-07-10-306-003.000-009,599,22500,22500,32000,0.703125,0.703125,N,Y,ResImp
C25-2021-0009356,Fulton,Rochester,9,25-07-10-401-011.010-009,510,85900,85900,115000,0.746956522,0.746956522,N,Y,ResImp
C25-2021-0009389,Fulton,Rochester,9,25-07-10-401-017.000-009,510,113700,113700,121000,0.939669421,0.939669421,N,Y,ResImp
C25-2021-0009393,Fulton,Rochester,9,25-07-15-400-005.011-009,550,227900,227900,229900,0.991300565,0.991300565,N,Y,ResImp
C25-2021-0009653,Fulton,Rochester,9,25-07-15-180-029.000-009,510,190700,190700,205000,0.930243902,0.930243902,N,Y,ResImp
C25-2022-0009804,Fulton,Rochester,9,25-07-16-201-001.000-009,520,225200,225200,207500,1.085301205,1.085301205,N,Y,ResImp
C25-2022-0009882,Fulton,Rochester,9,25-07-15-300-002.012-009,511,160300,160300,236000,0.679237288,0.679237288,N,Y,ResImp
C25-2022-0009887,Fulton,Rochester,9,25-07-15-180-008.020-009,510,235900,235900,230000,1.025652174,1.025652174,N,Y,ResImp
C25-2022-0009938,Fulton,Rochester,9,25-07-16-299-004.000-009,510,102100,102100,110000,0.928181818,0.928181818,N,Y,ResImp
C25-2022-0009940,Fulton,Rochester,9,25-07-15-180-028.020-009,510,124400,124400,129900,0.957659738,0.957659738,N,Y,ResImp
C25-2022-0009978,Fulton,Rochester,9,25-07-15-400-005.010-009,550,213300,213300,224000,0.952232143,0.952232143,N,Y,ResImp
C25-2022-0009984,Fulton,Rochester,9,25-07-15-321-003.000-009,511,51600,51600,41000,1.258536585,1.258536585,N,Y,ResImp
C25-2021-0007922,Fulton,Rochester,9,25-07-09-324-005.000-009,510,108600,108600,119000,0.912605042,0.912605042,N,Y,ResImp
C25-2021-0008018,Fulton,Rochester,9,25-07-09-350-002.000-009,510,124500,124500,115000,1.082608696,1.082608696,N,Y,ResImp
C25-2021-0008019,Fulton,Rochester,9,25-07-09-380-019.000-009,510,247800,247800,210000,1.18,1.18,N,Y,ResImp
C25-2021-0008073,Fulton,Rochester,9,25-07-09-381-003.000-009,510,206000,206000,230000,0.895652174,0.895652174,N,Y,ResImp
C25-2021-0009101,Fulton,Rochester,9,25-07-09-324-003.000-009,510,113400,113400,120000,0.945,0.945,N,Y,ResImp
C25-2021-0009112,Fulton,Rochester,9,25-07-09-302-008.000-009,510,86500,86500,1.00E+05,0.865,0.865,N,Y,ResImp
C25-2021-0009132,Fulton,Rochester,9,25-07-09-335-016.000-009,510,100700,100700,139000,0.724460432,0.724460432,N,Y,ResImp
C25-2021-0009138,Fulton,Rochester,9,25-07-09-170-005.000-009,510,87600,87600,119500,0.733054393,0.733054393,N,Y,ResImp
C25-2021-0009302,Fulton,Rochester,9,25-07-09-171-016.000-009,510,108300,108300,126500,0.856126482,0.856126482,N,Y,ResImp
C25-2021-0009357,Fulton,Rochester,9,25-07-09-304-002.000-009,510,87700,87700,105000,0.835238095,0.835238095,N,Y,ResImp
C25-2021-0009492,Fulton,Rochester,9,25-07-09-171-033.000-009,510,101500,101500,119900,0.846538782,0.846538782,N,Y,ResImp
C25-2021-0009500,Fulton,Rochester,9,25-07-09-376-003.000-009,510,176400,176400,150000,1.176,1.176,N,Y,ResImp
C25-2021-0009585,Fulton,Rochester,9,25-07-09-171-022.000-009,510,117000,117000,149000,0.785234899,0.785234899,N,Y,ResImp
C25-2022-0009761,Fulton,Rochester,9,25-07-09-355-010.000-009,510,146300,146300,186000,0.78655914,0.78655914,N,Y,ResImp
C25-2022-0009770,Fulton,Rochester,9,25-07-09-330-025.000-009,510,137600,137600,154000,0.893506494,0.893506494,N,Y,ResImp
C25-2022-0009774,Fulton,Rochester,9,25-07-09-171-014.000-009,510,71500,71500,50000,1.43,1.43,N,Y,ResImp
C25-2022-0009811,Fulton,Rochester,9,25-07-09-340-007.000-009,510,142800,142800,147000,0.971428571,0.971428571,N,Y,ResImp
C25-2022-0009828,Fulton,Rochester,9,25-07-09-172-002.000-009,510,74300,74300,82000,0.906097561,0.906097561,N,Y,ResImp
C25-2022-0009832,Fulton,Rochester,9,25-07-09-173-003.000-009,510,44500,44500,62500,0.712,0.712,N,Y,ResImp
C25-2022-0009873,Fulton,Rochester,9,25-07-09-410-004.000-009,510,166200,166200,157000,1.058598726,1.058598726,N,Y,ResImp
C25-2022-0009923,Fulton,Rochester,9,25-07-09-380-002.000-009,510,157700,157700,225000,0.700888889,0.700888889,N,Y,ResImp
C25-2022-0009937,Fulton,Rochester,9,25-07-09-172-003.000-009,510,175900,175900,2.00E+05,0.8795,0.8795,N,Y,ResImp
C25-2022-0009965,Fulton,Rochester,9,25-07-09-410-003.000-009,510,118700,118700,150000,0.791333333,0.791333333,N,Y,ResImp
C25-2022-0010110,Fulton,Rochester,9,25-07-09-355-008.000-009,510,203000,203000,199000,1.020100503,1.020100503,N,Y,ResImp
C25-2022-0010111,Fulton,Rochester,9,25-07-09-415-001.000-009,510,162800,162800,150000,1.085333333,1.085333333,N,Y,ResImp
C25-2022-0010116,Fulton,Rochester,9,25-07-09-173-009.000-009,510,125700,125700,125000,1.0056,1.0056,N,Y,ResImp
C25-2022-0010120,Fulton,Rochester,9,25-07-09-415-005.000-009,510,191400,191400,190000,1.007368421,1.007368421,N,Y,ResImp
C25-2022-0010123,Fulton,Rochester,9,25-07-09-415-010.000-009,510,261500,261500,250000,1.046,1.046,N,Y,ResImp
C25-2022-0010134,Fulton,Rochester,9,25-07-09-302-009.000-009,510,168500,168500,135000,1.248148148,1.248148148,N,Y,ResImp
C25-2022-0010144,Fulton,Rochester,9,25-07-09-330-018.000-009,510,90700,90700,90000,1.007777778,1.007777778,N,Y,ResImp
C25-2022-0010192,Fulton,Rochester,9,25-07-09-345-003.000-009,510,201100,201100,190000,1.058421053,1.058421053,N,Y,ResImp
C25-2022-0010244,Fulton,Rochester,9,25-07-09-330-021.000-009,510,207300,207300,192000,1.0796875,1.0796875,N,Y,ResImp
C25-2021-0009160,Fulton,Rochester,9,25-07-09-440-038.000-009,550,212800,212800,210000,1.013333333,1.013333333,N,Y,ResImp
C25-2021-0009390,Fulton,Rochester,9,25-07-09-440-037.020-009,550,221900,221900,241000,0.920746888,0.920746888,N,Y,ResImp
C25-2022-0009751,Fulton,Rochester,9,25-07-09-440-020.000-009,550,260400,260400,290000,0.897931034,0.897931034,N,Y,ResImp
C25-2022-0009945,Fulton,Rochester,9,25-07-09-440-016.000-009,550,261400,261400,280000,0.933571429,0.933571429,N,Y,ResImp
