"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C03-2023-0030879","Bartholomew","Columbus",5,"03-96-16-310-002.200-005",510,153600,158900,189900,0.808846761453397,0.836756187467088,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031106","Bartholomew","Columbus",5,"03-96-16-340-005.400-005",510,165400,171500,220000,0.751818181818182,0.779545454545455,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031230","Bartholomew","Columbus",5,"03-96-16-310-001.500-005",510,205600,213200,213000,0.965258215962441,1.00093896713615,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031325","Bartholomew","Columbus",5,"03-96-16-310-002.000-005",510,151700,156800,190000,0.798421052631579,0.825263157894737,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031673","Bartholomew","Columbus",5,"03-96-16-310-006.500-005",510,164800,178500,195500,0.842966751918159,0.91304347826087,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030738","Bartholomew","Columbus",5,"03-96-16-430-009.500-005",510,138300,169100,196500,0.70381679389313,0.860559796437659,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030912","Bartholomew","Columbus",5,"03-96-16-420-001.500-005",510,169300,179300,219900,0.769895407003183,0.815370623010459,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030914","Bartholomew","Columbus",5,"03-96-16-430-004.100-005",510,192600,209700,229047,0.840875453509542,0.915532619942632,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031649","Bartholomew","Columbus",5,"03-96-16-430-009.300-005",510,171600,196900,211500,0.811347517730496,0.93096926713948,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032373","Bartholomew","Columbus",5,"03-96-16-430-007.500-005",510,211400,223400,216000,0.978703703703704,1.03425925925926,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031282","Bartholomew","Columbus",5,"03-96-20-340-003.300-005",510,42600,91400,40000,1.065,2.285,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031370","Bartholomew","Columbus",5,"03-96-20-340-005.600-005",510,120600,198400,80000,1.5075,2.48,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032168","Bartholomew","Columbus",5,"03-96-20-340-003.300-005",510,42600,91400,96000,0.44375,0.952083333333333,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032259","Bartholomew","Columbus",5,"03-96-20-340-005.600-005",510,120600,198400,195000,0.618461538461539,1.0174358974359,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030515","Bartholomew","Columbus",5,"03-96-30-120-012.200-005",510,41800,119300,130000,0.321538461538462,0.917692307692308,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030537","Bartholomew","Columbus",5,"03-96-30-110-015.800-005",510,57800,118600,138000,0.418840579710145,0.859420289855072,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030898","Bartholomew","Columbus",5,"03-96-30-110-006.600-005",510,133900,179900,185099,0.723396668809664,0.97191232799745,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031195","Bartholomew","Columbus",5,"03-96-29-220-007.300-005",510,102100,127700,65000,1.57076923076923,1.96461538461538,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031198","Bartholomew","Columbus",5,"03-96-30-130-008.000-005",510,180600,257000,255000,0.708235294117647,1.0078431372549,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031205","Bartholomew","Columbus",5,"03-96-29-220-000.600-005",510,97300,126500,153500,0.633876221498371,0.824104234527687,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031306","Bartholomew","Columbus",5,"03-96-30-120-001.600-005",510,38100,61800,135000,0.282222222222222,0.457777777777778,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031372","Bartholomew","Columbus",5,"03-96-30-120-003.200-005",510,173400,184300,207000,0.83768115942029,0.890338164251208,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031387","Bartholomew","Columbus",5,"03-96-30-120-003.100-005",510,147100,168500,205000,0.717560975609756,0.821951219512195,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031717","Bartholomew","Columbus",5,"03-96-29-220-007.300-005",510,102100,127700,162000,0.630246913580247,0.788271604938272,"Included In Study","ON RATIO STUDY",FALSE
